num_posto;dat_medicao;val_vaz_natr;val_vaz_incr;val_vaz_aflu;val_vaz_defl;val_cota
220;2018-06-16;98,88;40,65;43,66;43,00;327,48
220;2018-06-17;88,32;35,95;30,68;32,00;327,46
220;2018-06-18;74,84;30,12;81,68;83,00;327,44
220;2018-06-19;56,67;22,14;88,28;83,00;327,52
220;2018-06-20;41,41;16,15;75,34;76,00;327,51
220;2018-06-21;32,26;12,83;79,06;85,00;327,42
220;2018-06-22;30,92;12,91;64,92;57,00;327,54
220;2018-06-23;39,17;17,12;26,34;27,00;327,53
220;2018-06-24;52,26;22,86;32,98;31,00;327,56
220;2018-06-25;68,60;29,93;90,68;92,00;327,54
220;2018-06-26;73,95;31,05;88,68;90,00;327,52
220;2018-06-27;69,22;28,36;91,96;88,00;327,58
220;2018-06-28;64,21;26,41;86,32;85,00;327,60
220;2018-06-29;65,64;27,59;87,04;91,00;327,54
220;2018-06-30;110,29;50,22;79,28;74,00;327,62
220;2018-07-01;110,38;45,07;78,62;59,00;327,92
220;2018-07-02;88,92;35,24;79,44;82,00;327,88
220;2018-07-03;90,38;38,25;74,75;107,00;327,39
220;2018-07-04;122,76;54,17;99,54;87,00;327,58
220;2018-07-05;138,77;58,72;124,19;109,00;327,81
220;2018-07-06;141,04;58,84;111,21;133,00;327,48
220;2018-07-07;130,79;53,55;50,17;33,00;327,74
220;2018-07-08;104,96;41,52;31,90;17,00;327,97
220;2018-07-09;74,65;28,74;87,52;92,00;327,90
220;2018-07-10;62,41;25,40;92,80;96,00;327,85
220;2018-07-11;57,66;23,73;88,76;94,00;327,77
94;2018-06-12;439,52;64,97;525,87;762,00;264,22
94;2018-06-13;848,41;65,11;567,21;531,00;264,26
94;2018-06-14;1694,56;57,92;551,17;415,00;264,41
94;2018-06-15;2018,90;55,96;635,62;444,00;264,62
94;2018-06-16;1321,91;58,73;444,47;417,00;264,65
94;2018-06-17;880,79;48,42;361,09;416,00;264,59
94;2018-06-18;682,26;42,16;841,86;851,00;264,58
94;2018-06-19;586,77;43,65;584,96;740,00;264,41
94;2018-06-20;525,30;49,30;598,86;526,00;264,49
94;2018-06-21;452,64;37,10;551,17;469,00;264,58
94;2018-06-22;420,31;44,57;604,44;577,00;264,61
94;2018-06-23;425,34;67,84;376,02;440,00;264,54
94;2018-06-24;444,60;97,65;423,13;414,00;264,55
94;2018-06-25;481,89;112,43;602,87;612,00;264,54
94;2018-06-26;621,74;145,33;722,55;686,00;264,58
94;2018-06-27;864,34;152,96;601,90;547,00;264,64
94;2018-06-28;1173,91;146,06;755,65;719,00;264,68
94;2018-06-29;1284,45;136,22;468,94;670,00;264,46
94;2018-06-30;1162,61;132,48;478,23;460,00;264,48
94;2018-07-01;1259,09;112,15;438,56;475,00;264,44
94;2018-07-02;1574,05;133,02;537,79;556,00;264,42
94;2018-07-03;1599,86;129,65;626,71;654,00;264,39
94;2018-07-04;1363,40;124,56;983,37;801,00;264,59
94;2018-07-05;1424,21;124,66;929,75;884,00;264,64
94;2018-07-06;2002,23;111,15;708,81;855,00;264,48
94;2018-07-07;2157,87;82,79;507,24;489,00;264,50
94;2018-07-08;1868,24;65,68;339,88;349,00;264,49
94;2018-07-09;1403,08;75,67;855,24;837,00;264,51
94;2018-07-10;1110,39;67,40;887,53;924,00;264,47
94;2018-07-11;971,36;79,04;1045,35;1018,00;264,50
286;2018-06-12;51,29;51,29;51,09;46,00;546,85
286;2018-06-13;52,87;52,87;52,67;36,00;547,13
286;2018-06-14;72,14;72,14;71,93;32,00;547,77
286;2018-06-15;54,92;54,92;54,72;59,00;547,70
286;2018-06-16;41,33;41,33;41,12;38,00;547,75
286;2018-06-17;29,23;29,23;29,03;31,00;547,72
286;2018-06-18;28,45;28,45;27,84;29,00;547,70
286;2018-06-19;29,73;29,73;27,87;31,00;547,65
286;2018-06-20;30,73;30,73;32,88;36,00;547,60
286;2018-06-21;29,11;29,11;30,85;29,00;547,63
286;2018-06-22;24,03;24,03;23,02;28,00;547,55
286;2018-06-23;20,24;20,24;17,62;27,00;547,40
286;2018-06-24;19,67;19,67;19,48; 2,00;547,68
286;2018-06-25;42,20;42,20;42,00;42,00;547,68
286;2018-06-26;64,32;64,32;64,13;36,00;548,13
286;2018-06-27;94,67;94,67;94,48;102,00;548,01
286;2018-06-28;91,97;91,97;91,77;78,00;548,23
286;2018-06-29;98,12;98,12;97,93;108,00;548,07
286;2018-06-30;92,76;92,76;92,57;95,00;548,03
286;2018-07-01;90,85;90,85;90,66;77,00;548,25
286;2018-07-02;87,46;87,46;87,27;86,00;548,27
286;2018-07-03;78,13;78,13;77,94;96,00;547,98
286;2018-07-04;60,31;60,31;60,13;82,00;547,63
286;2018-07-05;57,21;57,21;57,02;62,00;547,55
286;2018-07-06;51,74;51,74;51,56;46,00;547,64
286;2018-07-07;45,60;45,60;45,42;46,00;547,63
286;2018-07-08;41,76;41,76;41,58;16,00;548,04
286;2018-07-09;38,18;38,18;38,00;38,00;548,04
286;2018-07-10;33,74;33,74;39,32;48,00;547,90
286;2018-07-11;31,52;31,52;23,38;39,00;547,65
102;2018-06-12;132,63;132,63;112,32;128,00;153,96
102;2018-06-13;185,93;185,93;195,58;159,00;154,10
102;2018-06-14;240,70;240,70;303,35;272,00;154,22
102;2018-06-15;263,27;263,27;290,29;272,00;154,29
102;2018-06-16;228,84;228,84;243,26;272,00;154,18
102;2018-06-17;188,87;188,87;185,78;272,00;153,85
102;2018-06-18;155,18;155,18;145,87;172,00;153,75
102;2018-06-19;139,44;139,44;141,00;141,00;153,75
102;2018-06-20;127,60;127,60;136,10;157,00;153,67
102;2018-06-21;126,77;126,77;119,45;109,00;153,71
102;2018-06-22;122,16;122,16;125,61;123,00;153,72
102;2018-06-23;128,26;128,26;118,55;129,00;153,68
102;2018-06-24;136,14;136,14;131,39;134,00;153,67
102;2018-06-25;161,09;161,09;163,45;153,00;153,71
102;2018-06-26;192,57;192,57;212,77;218,00;153,69
102;2018-06-27;220,66;220,66;248,00;248,00;153,69
102;2018-06-28;231,54;231,54;230,39;233,00;153,68
102;2018-06-29;235,35;235,35;220,45;210,00;153,72
102;2018-06-30;262,21;262,21;249,00;249,00;153,72
102;2018-07-01;299,56;299,56;340,23;335,00;153,74
102;2018-07-02;315,66;315,66;353,32;369,00;153,68
102;2018-07-03;296,68;296,68;301,06;288,00;153,73
102;2018-07-04;262,45;262,45;257,77;263,00;153,71
102;2018-07-05;241,86;241,86;235,39;238,00;153,70
102;2018-07-06;231,13;231,13;229,16;237,00;153,67
102;2018-07-07;223,90;223,90;226,23;221,00;153,69
102;2018-07-08;200,77;200,77;217,39;220,00;153,68
102;2018-07-09;172,91;172,91;164,00;164,00;153,68
102;2018-07-10;154,78;154,78;146,61;144,00;153,69
102;2018-07-11;151,43;151,43;163,00;163,00;153,69
103;2018-06-12;131,17; 4,95;128,35;122,00;127,38
103;2018-06-13;174,07; 6,94;131,60;85,00;127,60
103;2018-06-14;230,36; 8,99;253,42;192,00;127,89
103;2018-06-15;265,13; 9,83;265,59;255,00;127,94
103;2018-06-16;249,54; 8,55;268,47;260,00;127,98
103;2018-06-17;210,03; 7,05;268,60;260,00;128,02
103;2018-06-18;172,87; 5,80;189,81;209,00;127,93
103;2018-06-19;150,20; 5,21;136,19;117,00;128,02
103;2018-06-20;136,55; 4,77;153,64;134,00;128,11
103;2018-06-21;131,80; 4,73;114,27;123,00;128,07
103;2018-06-22;128,35; 4,56;129,13;155,00;127,95
103;2018-06-23;130,90; 4,79;129,29;142,00;127,89
103;2018-06-24;138,44; 5,08;144,12;142,00;127,90
103;2018-06-25;158,30; 6,02;145,65;152,00;127,87
103;2018-06-26;188,65; 7,19;199,26;163,00;128,04
103;2018-06-27;218,98; 8,24;238,45;245,00;128,01
103;2018-06-28;236,35; 8,65;247,57;326,00;127,64
103;2018-06-29;242,80; 8,79;221,17;272,00;127,40
103;2018-06-30;262,52; 9,79;249,94;233,00;127,48
103;2018-07-01;297,57;11,19;319,13;281,00;127,66
103;2018-07-02;321,76;11,79;361,20;263,00;128,12
103;2018-07-03;314,46;11,08;291,98;333,00;127,93
103;2018-07-04;284,33; 9,80;275,17;326,00;127,69
103;2018-07-05;258,16; 9,03;244,12;242,00;127,70
103;2018-07-06;243,55; 8,63;245,47;237,00;127,74
103;2018-07-07;234,81; 8,36;231,00;231,00;127,74
103;2018-07-08;216,43; 7,50;220,62;159,00;128,03
103;2018-07-09;189,20; 6,46;167,98;183,00;127,96
103;2018-07-10;166,96; 5,78;147,11;181,00;127,80
103;2018-07-11;158,26; 5,65;160,76;165,00;127,78
110;2018-06-12;159,39;159,39;158,10;25,00;489,35
110;2018-06-13;120,42;120,42;119,12;30,00;489,46
110;2018-06-14;97,13;97,13;95,81;31,00;489,54
110;2018-06-15;51,67;51,67;50,36;33,00;489,56
110;2018-06-16;42,51;42,51;41,20;25,00;489,58
110;2018-06-17;34,30;34,30;33,00;33,00;489,58
110;2018-06-18;31,29;31,29;30,00;30,00;489,58
110;2018-06-19;24,18;24,18;22,90;31,00;489,57
110;2018-06-20;30,38;30,38;29,10;21,00;489,58
110;2018-06-21;27,26;27,26;26,00;26,00;489,58
110;2018-06-22;25,16;25,16;23,90;32,00;489,57
110;2018-06-23;25,15;25,15;23,90;32,00;489,56
110;2018-06-24;33,24;33,24;32,00;32,00;489,56
110;2018-06-25;34,24;34,24;33,00;33,00;489,56
110;2018-06-26;34,23;34,23;33,00;33,00;489,56
110;2018-06-27;29,43;29,43;28,20;12,00;489,58
110;2018-06-28;33,58;33,58;32,36;15,00;489,60
110;2018-06-29;32,32;32,32;31,10;23,00;489,61
110;2018-06-30;33,31;33,31;32,10;24,00;489,62
110;2018-07-01;34,46;34,46;33,26;24,00;489,63
110;2018-07-02;29,21;29,21;28,00;28,00;489,63
110;2018-07-03;30,19;30,19;29,00;29,00;489,63
110;2018-07-04;20,93;20,93;19,74;29,00;489,62
110;2018-07-05;22,70;22,70;21,90;30,00;489,61
110;2018-07-06;23,36;23,36;22,90;31,00;489,60
110;2018-07-07;23,68;23,68;21,74;31,00;489,59
110;2018-07-08;22,67;22,67;22,90;31,00;489,58
110;2018-07-09;22,75;22,75;19,90;28,00;489,57
110;2018-07-10;23,13;23,13;22,00;22,00;489,57
110;2018-07-11;28,12;28,12;27,00;27,00;489,57
111;2018-06-12;299,12;245,43;261,58;197,00;322,36
111;2018-06-13;475,74;323,17;343,86;128,00;322,46
111;2018-06-14;342,85;226,51;248,33;140,00;322,51
111;2018-06-15;280,55;191,38;203,05;138,00;322,54
111;2018-06-16;217,83;167,76;184,52;141,00;322,56
111;2018-06-17;189,75;148,68;179,16;114,00;322,59
111;2018-06-18;165,73;131,96;143,00;143,00;322,59
111;2018-06-19;149,95;119,90;140,00;140,00;322,59
111;2018-06-20;135,68;110,42;131,76;110,00;322,60
111;2018-06-21;135,31;105,48;110,24;132,00;322,59
111;2018-06-22;130,91;104,02;126,00;126,00;322,59
111;2018-06-23;138,73;113,58;138,00;138,00;322,59
111;2018-06-24;148,82;122,26;145,15;58,00;322,63
111;2018-06-25;355,99;322,58;346,40;128,00;322,73
111;2018-06-26;298,83;264,59;288,46;113,00;322,81
111;2018-06-27;241,40;208,00;187,97;122,00;322,84
111;2018-06-28;228,24;198,08;180,98;137,00;322,86
111;2018-06-29;268,19;234,83;248,40;94,00;322,93
111;2018-06-30;430,74;398,25;413,07;14,00;323,11
111;2018-07-01;339,83;306,31;321,16;31,00;323,24
111;2018-07-02;263,80;230,26;248,94;92,00;323,31
111;2018-07-03;247,09;217,71;226,38;114,00;323,36
111;2018-07-04;242,85;214,28;236,19;101,00;323,42
111;2018-07-05;239,44;218,20;240,85;128,00;323,47
111;2018-07-06;221,35;198,54;240,19;127,00;323,52
111;2018-07-07;198,58;175,17;179,25;134,00;323,54
111;2018-07-08;175,31;151,81;171,86;81,00;323,58
111;2018-07-09;159,50;136,82;167,37;122,00;323,60
111;2018-07-10;154,11;131,29;125,63;171,00;323,58
111;2018-07-11;146,83;122,82;151,20;174,00;323,57
112;2018-06-12;301,21; 8,69;209,06;216,00;279,12
112;2018-06-13;472,63; 6,45;136,51;157,00;278,73
112;2018-06-14;353,97; 3,91;150,55;148,00;278,78
112;2018-06-15;286,50; 2,57;144,83;163,00;278,42
112;2018-06-16;223,27; 2,05;151,57;154,00;278,37
112;2018-06-17;192,95; 1,68;119,06;123,00;278,29
112;2018-06-18;168,46; 1,43;160,66;108,00;279,31
112;2018-06-19;152,51; 1,70;155,00;144,00;279,51
112;2018-06-20;137,60; 1,14;119,72;135,00;279,23
112;2018-06-21;136,36; 1,03;143,76;147,00;279,17
112;2018-06-22;132,19; 1,04;137,62;136,00;279,20
112;2018-06-23;139,45; 1,14;149,90;144,00;279,31
112;2018-06-24;151,90; 3,63;68,75;100,00;278,72
112;2018-06-25;354,69; 9,92;148,04;147,00;278,74
112;2018-06-26;310,49; 8,56;128,63;124,00;278,83
112;2018-06-27;249,78; 5,28;133,92;136,00;278,79
112;2018-06-28;232,72; 3,77;149,70;146,00;278,86
112;2018-06-29;273,94; 7,91;118,12;93,00;279,33
112;2018-06-30;433,55;11,61;18,47;40,00;278,93
112;2018-07-01;351,75; 7,00;47,61;38,00;279,11
112;2018-07-02;272,58; 4,67;107,34;96,00;279,32
112;2018-07-03;250,85; 2,86;129,59;112,00;279,64
112;2018-07-04;245,57; 2,48;109,97;133,00;279,22
112;2018-07-05;242,88; 3,25;140,68;146,00;279,12
112;2018-07-06;225,35; 3,02;134,27;147,00;278,88
112;2018-07-07;202,70; 2,88;147,19;134,00;279,13
112;2018-07-08;178,21; 1,64;90,30;80,00;279,32
112;2018-07-09;162,53; 2,17;131,76;135,00;279,26
112;2018-07-10;156,15; 1,75;179,24;190,00;279,06
112;2018-07-11;149,05; 1,83;181,00;181,00;279,06
113;2018-06-12;470,10;201,50;439,63;260,00;180,98
113;2018-06-13;578,04;149,70;316,49;232,00;181,54
113;2018-06-14;475,42;90,80;252,37;257,00;181,51
113;2018-06-15;363,65;59,72;229,31;255,00;181,34
113;2018-06-16;287,10;47,49;203,81;128,00;181,84
113;2018-06-17;239,87;39,09;164,54;201,00;181,60
113;2018-06-18;208,01;33,22;138,98;234,00;180,97
113;2018-06-19;196,03;39,41;175,20;223,00;180,65
113;2018-06-20;167,93;26,48;164,01;222,00;180,26
113;2018-06-21;160,55;23,87;178,96;216,00;180,01
113;2018-06-22;157,35;24,08;159,32;243,00;179,44
113;2018-06-23;163,95;26,38;183,94;41,00;180,41
113;2018-06-24;232,89;84,21;202,92;41,00;181,49
113;2018-06-25;532,45;230,14;382,90;241,00;182,42
113;2018-06-26;520,56;198,65;318,27;306,00;182,50
113;2018-06-27;387,89;122,42;275,16;249,00;182,67
113;2018-06-28;324,54;87,41;230,97;254,00;182,52
113;2018-06-29;446,91;183,62;321,20;244,00;183,02
113;2018-06-30;661,66;269,34;341,34;380,00;182,77
113;2018-07-01;535,22;162,34;231,51;216,00;182,87
113;2018-07-02;401,32;108,29;225,56;292,00;182,44
113;2018-07-03;322,90;66,43;183,77;309,00;181,62
113;2018-07-04;304,58;57,65;198,52;280,00;181,08
113;2018-07-05;318,97;75,39;222,48;230,00;181,03
113;2018-07-06;299,90;70,03;233,16;182,00;181,37
113;2018-07-07;275,47;66,92;205,70;41,00;182,45
113;2018-07-08;222,47;37,93;134,83;39,00;183,07
113;2018-07-09;216,86;50,28;183,55;281,00;182,44
113;2018-07-10;198,45;40,65;237,10;254,00;182,33
113;2018-07-11;193,24;42,36;234,09;254,00;182,20
114;2018-06-12;682,19;224,08;453,90;273,00;92,57
114;2018-06-13;740,02;166,47;391,19;356,00;92,74
114;2018-06-14;580,67;100,97;334,67;268,00;93,06
114;2018-06-15;434,73;66,42;308,19;245,00;93,36
114;2018-06-16;343,10;52,81;173,59;220,00;93,14
114;2018-06-17;285,31;43,47;236,08;234,00;93,15
114;2018-06-18;246,29;36,95;253,08;251,00;93,16
114;2018-06-19;240,36;43,82;258,90;242,00;93,24
114;2018-06-20;198,55;29,45;240,08;238,00;93,25
114;2018-06-21;187,41;26,55;220,65;271,00;93,01
114;2018-06-22;184,26;26,78;257,63;264,00;92,98
114;2018-06-23;193,01;29,34;51,70;112,00;92,69
114;2018-06-24;323,66;93,64;112,08;110,00;92,70
114;2018-06-25;775,90;255,94;465,97;264,00;93,66
114;2018-06-26;741,97;220,92;521,23;346,00;94,47
114;2018-06-27;529,56;136,14;361,39;346,00;94,54
114;2018-06-28;424,39;97,21;341,60;346,00;94,52
114;2018-06-29;646,02;204,20;389,99;357,00;94,67
114;2018-06-30;952,23;299,53;652,69;555,00;95,11
114;2018-07-01;721,01;180,53;360,11;449,00;94,71
114;2018-07-02;527,33;120,42;370,51;355,00;94,78
114;2018-07-03;400,05;73,88;360,69;374,00;94,72
114;2018-07-04;369,46;64,11;328,81;353,00;94,61
114;2018-07-05;402,21;83,84;301,94;348,00;94,40
114;2018-07-06;378,57;77,87;239,68;331,00;93,98
114;2018-07-07;350,90;74,42;104,65;294,00;93,09
114;2018-07-08;266,86;42,19;59,37;153,00;92,64
114;2018-07-09;273,01;55,92;315,19;255,00;92,93
114;2018-07-10;244,42;45,21;281,28;252,00;93,07
114;2018-07-11;240,57;47,11;283,68;250,00;93,23
98;2018-06-12;495,79;495,79;495,35;327,00;241,86
98;2018-06-13;885,70;885,70;885,27;936,00;241,04
98;2018-06-14;384,17;384,17;383,74;419,00;240,47
98;2018-06-15;229,10;229,10;228,68;246,00;240,19
98;2018-06-16;156,76;156,76;156,33;191,00;239,57
98;2018-06-17;145,90;145,90;145,47;154,00;239,41
98;2018-06-18;115,35;115,35;114,93;108,00;239,54
98;2018-06-19;103,37;103,37;102,95;120,00;239,22
98;2018-06-20;86,62;86,62;86,20;83,00;239,28
98;2018-06-21;71,09;71,09;70,67;76,00;239,18
98;2018-06-22;59,83;59,83;59,41;69,00;239,00
98;2018-06-23;62,27;62,27;61,85;40,00;239,41
98;2018-06-24;80,55;80,55;80,12;70,00;239,60
98;2018-06-25;328,80;328,80;328,37;239,00;241,10
98;2018-06-26;955,57;955,57;955,14;944,00;241,28
98;2018-06-27;513,31;513,31;512,88;550,00;240,68
98;2018-06-28;313,82;313,82;313,39;327,00;240,46
98;2018-06-29;326,85;326,85;326,42;319,00;240,58
98;2018-06-30;457,08;457,08;456,65;435,00;240,93
98;2018-07-01;441,63;441,63;441,20;461,00;240,61
98;2018-07-02;295,91;295,91;295,48;306,00;240,44
98;2018-07-03;302,28;302,28;301,86;300,00;240,47
98;2018-07-04;335,37;335,37;334,94;317,00;240,76
98;2018-07-05;893,55;893,55;893,12;856,00;241,36
98;2018-07-06;589,02;589,02;588,59;622,00;240,82
98;2018-07-07;374,10;374,10;373,68;391,00;240,54
98;2018-07-08;274,67;274,67;274,25;286,00;240,35
98;2018-07-09;226,62;226,62;226,19;233,00;240,24
98;2018-07-10;207,09;207,09;206,67;211,00;240,17
98;2018-07-11;176,52;176,52;176,10;186,00;240,01
97;2018-06-12;397,37;12,71;340,69;290,00;149,76
97;2018-06-13;1169,18;380,95;1344,99;1348,00;149,61
97;2018-06-14;709,38;199,83;653,63;674,00;148,57
97;2018-06-15;375,89;108,02;377,24;399,00;147,34
97;2018-06-16;281,75;106,91;303,51;299,00;147,61
97;2018-06-17;247,72;99,11;247,16;257,00;147,01
97;2018-06-18;206,89;83,91;191,12;191,00;147,02
97;2018-06-19;179,91;73,54;201,40;197,00;147,29
97;2018-06-20;150,83;60,02;143,31;141,00;147,43
97;2018-06-21;130,34;55,37;124,17;131,00;147,01
97;2018-06-22;110,70;48,06;134,32;129,00;147,34
97;2018-06-23;117,16;55,50;80,22;83,00;147,17
97;2018-06-24;159,75;83,77;133,28;129,00;147,43
97;2018-06-25;365,24;98,50;362,42;338,00;148,79
97;2018-06-26;910,15;111,28;1096,97;1081,00;149,60
97;2018-06-27;717,49;93,62;710,91;727,00;148,78
97;2018-06-28;455,18;91,49;446,97;456,00;148,30
97;2018-06-29;406,64;83,05;410,47;407,00;148,49
97;2018-06-30;518,41;93,88;546,38;537,00;148,98
97;2018-07-01;550,08;104,58;614,44;620,00;148,69
97;2018-07-02;446,61;114,27;435,40;442,00;148,34
97;2018-07-03;406,68;105,99;412,58;412,00;148,37
97;2018-07-04;445,26;118,16;421,71;415,00;148,73
97;2018-07-05;893,52;139,51;978,03;955,00;149,89
97;2018-07-06;809,82;144,67;794,99;812,00;149,04
97;2018-07-07;561,61;133,78;512,20;521,00;148,58
97;2018-07-08;410,38;110,86;416,52;423,00;148,23
97;2018-07-09;349,18;110,55;347,94;369,00;147,00
97;2018-07-10;321,89;109,92;322,44;317,00;147,33
97;2018-07-11;297,15;112,99;297,37;302,00;147,05
284;2018-06-12;339,41; 1,62;270,72;250,00;103,38
284;2018-06-13;1072,96;48,49;1297,69;1182,00;105,38
284;2018-06-14;821,03;25,44;712,94;766,00;104,53
284;2018-06-15;452,17;13,75;406,87;427,00;104,16
284;2018-06-16;313,01;13,61;325,41;369,00;103,36
284;2018-06-17;266,72;12,62;271,82;268,00;103,43
284;2018-06-18;225,23;10,68;206,64;217,00;103,24
284;2018-06-19;194,33; 9,36;195,90;185,00;103,44
284;2018-06-20;163,92; 7,64;154,19;164,00;103,26
284;2018-06-21;141,23; 7,05;131,91;127,00;103,35
284;2018-06-22;120,50; 6,12;129,36;119,00;103,54
284;2018-06-23;123,01; 7,06;90,82;93,00;103,50
284;2018-06-24;162,42;10,66;136,09;135,00;103,52
284;2018-06-25;339,24;12,54;359,73;308,00;104,47
284;2018-06-26;822,14;14,16;962,43;909,00;105,34
284;2018-06-27;765,53;11,92;714,00;756,00;104,68
284;2018-06-28;516,01;11,65;457,78;479,00;104,29
284;2018-06-29;426,31;10,57;405,46;406,00;104,28
284;2018-06-30;509,40;11,95;503,58;484,00;104,64
284;2018-07-01;557,45;13,31;599,82;602,00;104,60
284;2018-07-02;480,56;14,55;450,22;466,00;104,31
284;2018-07-03;427,66;13,49;421,91;423,00;104,29
284;2018-07-04;453,07;15,04;419,26;416,00;104,35
284;2018-07-05;827,23;17,76;952,91;885,00;105,45
284;2018-07-06;843,92;18,41;847,92;887,00;104,88
284;2018-07-07;625,18;17,03;548,78;570,00;104,49
284;2018-07-08;452,85;14,11;429,03;441,00;104,27
284;2018-07-09;374,72;14,07;374,21;384,00;104,09
284;2018-07-10;341,00;13,99;334,85;367,00;103,50
284;2018-07-11;316,17;14,38;318,27;309,00;103,67
115;2018-06-12;18,46;18,46;19,26;30,60;840,65
115;2018-06-13;19,13;19,13;18,63;24,30;840,60
115;2018-06-14;19,14;19,14;18,56;29,90;840,50
115;2018-06-15;18,82;18,82;19,29;28,90;840,41
115;2018-06-16;19,01;19,01;17,66;18,70;840,40
115;2018-06-17;18,95;18,95;19,13;25,50;840,34
115;2018-06-18;19,06;19,06;19,11;30,80;840,23
115;2018-06-19;18,33;18,33;17,99;29,80;840,12
115;2018-06-20;17,61;17,61;16,97;29,70;840,00
115;2018-06-21;16,68;16,68;16,95;27,60;839,90
115;2018-06-22;15,79;15,79;15,21;26,90;839,79
115;2018-06-23;15,02;15,02;14,31;26,00;839,68
115;2018-06-24;14,98;14,98;14,64;15,80;839,67
115;2018-06-25;15,49;15,49;15,09;29,90;839,53
115;2018-06-26;16,24;16,24;15,87;26,40;839,43
115;2018-06-27;17,07;17,07;16,88;27,30;839,33
115;2018-06-28;16,94;16,94;17,58;28,00;839,23
115;2018-06-29;15,90;15,90;15,50;28,00;839,11
115;2018-06-30;14,85;14,85;13,78;24,20;839,01
115;2018-07-01;14,23;14,23;14,42; 9,21;839,06
115;2018-07-02;14,21;14,21;13,66;22,80;838,97
115;2018-07-03;14,24;14,24;13,74;24,50;838,86
115;2018-07-04;14,24;14,24;14,53;26,10;838,74
115;2018-07-05;14,16;14,16;13,64;27,30;838,60
115;2018-07-06;14,10;14,10;13,51;25,20;838,48
115;2018-07-07;14,12;14,12;14,37;12,40;838,50
115;2018-07-08;13,88;13,88;13,70; 8,84;838,55
115;2018-07-09;13,46;13,46;12,82;27,40;838,40
115;2018-07-10;13,67;13,67;13,09;28,60;838,24
115;2018-07-11;13,98;13,98;14,37;27,10;838,11
101;2018-06-12;45,71;45,71;45,49;45,00;319,37
101;2018-06-13;138,21;138,21;137,99;138,00;319,36
101;2018-06-14;110,71;110,71;110,49;111,00;318,46
101;2018-06-15;83,26;83,26;83,04;83,00;318,62
101;2018-06-16;67,29;67,29;67,07;67,00;318,93
101;2018-06-17;46,18;46,18;45,96;46,00;318,74
101;2018-06-18;33,15;33,15;32,93;33,00;318,44
101;2018-06-19;30,21;30,21;29,99;30,00;318,39
101;2018-06-20;30,26;30,26;30,04;30,00;318,55
101;2018-06-21;25,30;25,30;25,08;25,00;318,89
101;2018-06-22;25,33;25,33;25,11;25,00;319,06
101;2018-06-23;25,10;25,10;24,88;25,00;318,84
101;2018-06-24;22,23;22,23;22,01;22,00;318,90
101;2018-06-25;24,21;24,21;23,99;24,00;318,84
101;2018-06-26;32,24;32,24;32,02;32,00;318,91
101;2018-06-27;47,16;47,16;46,94;47,00;318,65
101;2018-06-28;37,24;37,24;37,02;37,00;318,75
101;2018-06-29;38,23;38,23;38,01;38,00;318,80
101;2018-06-30;42,22;42,22;42,00;42,00;318,78
101;2018-07-01;45,23;45,23;45,01;45,00;318,81
101;2018-07-02;41,22;41,22;41,00;41,00;318,79
101;2018-07-03;32,12;32,12;31,90;32,00;318,35
101;2018-07-04;35,41;35,41;35,19;35,00;319,01
101;2018-07-05;105,12;105,12;104,90;105,00;318,74
101;2018-07-06;81,18;81,18;80,96;81,00;318,55
101;2018-07-07;64,24;64,24;64,02;64,00;318,66
101;2018-07-08;59,36;59,36;59,14;59,00;319,04
101;2018-07-09;91,09;91,09;90,87;91,00;318,74
101;2018-07-10;40,22;40,22;40,00;40,00;318,72
101;2018-07-11;31,20;31,20;30,98;31,00;318,65
278;2018-06-12;68,27;68,27;54,15;119,00;285,15
278;2018-06-13;66,63;66,63;55,15;120,00;285,14
278;2018-06-14;64,98;64,98;62,25;119,00;285,12
278;2018-06-15;66,57;66,57;54,15;119,00;285,11
278;2018-06-16;66,10;66,10;54,15;119,00;285,09
278;2018-06-17;66,05;66,05;62,25;119,00;285,08
278;2018-06-18;65,99;65,99;53,03;126,00;285,06
278;2018-06-19;66,12;66,12;62,25;119,00;285,04
278;2018-06-20;63,88;63,88;54,15;119,00;285,03
278;2018-06-21;64,68;64,68;55,14;120,00;285,01
278;2018-06-22;63,43;63,43;51,38;126,00;284,99
278;2018-06-23;62,27;62,27;57,39;118,00;284,98
278;2018-06-24;61,12;61,12;56,39;117,00;284,97
278;2018-06-25;60,71;60,71;48,73;118,00;284,95
278;2018-06-26;59,11;59,11;49,73;119,00;284,93
278;2018-06-27;57,18;57,18;49,73;119,00;284,92
278;2018-06-28;57,32;57,32;49,73;119,00;284,90
278;2018-06-29;57,26;57,26;47,07;125,00;284,88
278;2018-06-30;57,41;57,41;49,73;119,00;284,87
278;2018-07-01;55,84;55,84;49,73;119,00;284,85
278;2018-07-02;54,62;54,62;50,73;120,00;284,84
278;2018-07-03;54,80;54,80;42,07;120,00;284,82
278;2018-07-04;54,79;54,79;41,07;119,00;284,80
278;2018-07-05;53,07;53,07;50,73;120,00;284,78
278;2018-07-06;53,09;53,09;49,73;119,00;284,77
278;2018-07-07;54,85;54,85;42,07;120,00;284,75
278;2018-07-08;53,16;53,16;42,07;120,00;284,73
278;2018-07-09;51,69;51,69;49,73;119,00;284,72
278;2018-07-10;52,10;52,10;42,07;120,00;284,70
278;2018-07-11;52,77;52,77;42,07;120,00;284,68
259;2018-06-12;63,11;63,11;62,65;63,00;411,86
